ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,TrafficLevel,VehicleTypeWeight,Hour,Minute,Month,Date,OccRatio,BasePrice,Alpha,Beta,Gamma,Delta,Epsilon,Price_alpha,Price_beta,Price_gamma,Price_delta,Price_epsilon,PredictedPrice
7705,BHMNCPNST01,485,26.14004753,91.73097233,329,car,high,7,0,2016-12-10,13:29:00,3,1.0,13,29,12,10,0.6783505154639176,5,1.2,0.19,0.15,0.3,0.2,4.07,6.65,-2.25,0.0,1.0,14.47
7706,BHMNCPNST01,485,26.14004753,91.73097233,350,bike,average,5,0,2016-12-10,13:56:00,2,0.5,13,56,12,10,0.7216494845360825,3,1.5,0.15,0.1,0.3,0.1,3.25,2.25,-0.6,0.0,0.15,8.05
7707,BHMNCPNST01,485,26.14004753,91.73097233,365,car,average,4,0,2016-12-10,14:22:00,2,1.0,14,22,12,10,0.7525773195876289,5,1.5,0.13,0.1,0.3,0.2,5.64,2.6,-1.0,0.0,1.0,13.24
7708,BHMNCPNST01,485,26.14004753,91.73097233,367,bike,average,4,0,2016-12-10,14:59:00,2,0.5,14,59,12,10,0.756701030927835,3,1.5,0.13,0.1,0.3,0.1,3.41,1.56,-0.6,0.0,0.15,7.52
7709,BHMNCPNST01,485,26.14004753,91.73097233,367,bike,average,3,0,2016-12-10,15:25:00,2,0.5,15,25,12,10,0.756701030927835,3,1.5,0.11,0.1,0.3,0.1,3.41,0.99,-0.6,0.0,0.15,6.95
7710,BHMNCPNST01,485,26.14004753,91.73097233,364,car,low,2,0,2016-12-10,15:59:00,1,1.0,15,59,12,10,0.7505154639175258,5,1.8,0.09,0.05,0.3,0.2,6.75,0.9,-0.25,0.0,1.0,13.4
7711,BHMNCPNST01,485,26.14004753,91.73097233,344,car,low,1,0,2016-12-10,16:25:00,1,1.0,16,25,12,10,0.709278350515464,5,1.8,0.07,0.05,0.3,0.2,6.38,0.35,-0.25,0.0,1.0,12.48
7712,BHMNCPNST01,485,26.14004753,91.73097233,225,bike,low,2,1,2016-12-11,08:02:00,1,0.5,8,2,12,11,0.4639175257731959,3,4.2,0.09,0.05,0.6,0.1,5.85,0.54,-0.15,1.8,0.15,11.19
7713,BHMNCPNST01,485,26.14004753,91.73097233,227,car,low,3,1,2016-12-11,08:15:00,1,1.0,8,15,12,11,0.46804123711340206,5,4.2,0.11,0.05,0.6,0.2,9.83,1.65,-0.25,3.0,1.0,20.23
7714,BHMNCPNST01,485,26.14004753,91.73097233,229,bike,low,3,1,2016-12-11,08:59:00,1,0.5,8,59,12,11,0.47216494845360824,3,4.2,0.11,0.05,0.6,0.1,5.95,0.99,-0.15,1.8,0.15,11.74
7715,BHMNCPNST01,485,26.14004753,91.73097233,230,car,average,4,1,2016-12-11,09:26:00,2,1.0,9,26,12,11,0.4742268041237113,5,3.5,0.13,0.1,0.6,0.2,8.3,2.6,-1.0,3.0,1.0,18.9
7716,BHMNCPNST01,485,26.14004753,91.73097233,227,car,average,4,1,2016-12-11,09:59:00,2,1.0,9,59,12,11,0.46804123711340206,5,3.5,0.13,0.1,0.6,0.2,8.19,2.6,-1.0,3.0,1.0,18.79
7717,BHMNCPNST01,485,26.14004753,91.73097233,227,car,low,4,1,2016-12-11,10:25:00,1,1.0,10,25,12,11,0.46804123711340206,5,4.2,0.13,0.05,0.6,0.2,9.83,2.6,-0.25,3.0,1.0,21.18
7718,BHMNCPNST01,485,26.14004753,91.73097233,225,bike,average,5,1,2016-12-11,10:59:00,2,0.5,10,59,12,11,0.4639175257731959,3,3.5,0.15,0.1,0.6,0.1,4.87,2.25,-0.6,1.8,0.15,11.47
7719,BHMNCPNST01,485,26.14004753,91.73097233,245,truck,average,6,1,2016-12-11,11:26:00,2,1.5,11,26,12,11,0.5051546391752577,10,3.5,0.17,0.1,0.6,0.3,17.68,10.2,-2.0,6.0,4.5,46.38
7720,BHMNCPNST01,485,26.14004753,91.73097233,268,car,average,7,1,2016-12-11,11:59:00,2,1.0,11,59,12,11,0.5525773195876289,5,3.5,0.19,0.1,0.6,0.2,9.67,6.65,-1.0,3.0,1.0,24.32
7721,BHMNCPNST01,485,26.14004753,91.73097233,287,bike,high,11,1,2016-12-11,12:32:00,3,0.5,12,32,12,11,0.5917525773195876,3,2.8,0.27,0.15,0.6,0.1,4.97,8.91,-1.35,1.8,0.15,17.48
7722,BHMNCPNST01,485,26.14004753,91.73097233,290,car,high,10,1,2016-12-11,13:05:00,3,1.0,13,5,12,11,0.5979381443298969,5,2.8,0.25,0.15,0.6,0.2,8.37,12.5,-2.25,3.0,1.0,27.62
7723,BHMNCPNST01,485,26.14004753,91.73097233,307,car,high,10,1,2016-12-11,13:26:00,3,1.0,13,26,12,11,0.6329896907216495,5,2.8,0.25,0.15,0.6,0.2,8.86,12.5,-2.25,3.0,1.0,28.11
7724,BHMNCPNST01,485,26.14004753,91.73097233,335,car,average,8,1,2016-12-11,13:59:00,2,1.0,13,59,12,11,0.6907216494845361,5,3.5,0.21,0.1,0.6,0.2,12.09,8.4,-1.0,3.0,1.0,28.49
7725,BHMNCPNST01,485,26.14004753,91.73097233,336,truck,average,5,1,2016-12-11,14:32:00,2,1.5,14,32,12,11,0.6927835051546392,10,3.5,0.15,0.1,0.6,0.3,24.25,7.5,-2.0,6.0,4.5,50.25
7726,BHMNCPNST01,485,26.14004753,91.73097233,337,bike,average,5,1,2016-12-11,14:59:00,2,0.5,14,59,12,11,0.6948453608247422,3,3.5,0.15,0.1,0.6,0.1,7.3,2.25,-0.6,1.8,0.15,13.9
7727,BHMNCPNST01,485,26.14004753,91.73097233,329,car,low,3,1,2016-12-11,15:25:00,1,1.0,15,25,12,11,0.6783505154639176,5,4.2,0.11,0.05,0.6,0.2,14.25,1.65,-0.25,3.0,1.0,24.65
7728,BHMNCPNST01,485,26.14004753,91.73097233,299,car,low,3,1,2016-12-11,15:59:00,1,1.0,15,59,12,11,0.6164948453608248,5,4.2,0.11,0.05,0.6,0.2,12.95,1.65,-0.25,3.0,1.0,23.35
7729,BHMNCPNST01,485,26.14004753,91.73097233,280,car,low,3,1,2016-12-11,16:25:00,1,1.0,16,25,12,11,0.5773195876288659,5,4.2,0.11,0.05,0.6,0.2,12.12,1.65,-0.25,3.0,1.0,22.52
7730,BHMNCPNST01,485,26.14004753,91.73097233,158,car,low,2,0,2016-12-12,08:02:00,1,1.0,8,2,12,12,0.32577319587628867,5,3.0,0.09,0.05,0.3,0.2,4.89,0.9,-0.25,0.0,1.0,11.54
7731,BHMNCPNST01,485,26.14004753,91.73097233,171,car,low,2,0,2016-12-12,08:29:00,1,1.0,8,29,12,12,0.3525773195876289,5,3.0,0.09,0.05,0.3,0.2,5.29,0.9,-0.25,0.0,1.0,11.94
7732,BHMNCPNST01,485,26.14004753,91.73097233,188,bike,low,2,0,2016-12-12,09:02:00,1,0.5,9,2,12,12,0.38762886597938145,3,3.0,0.09,0.05,0.3,0.1,3.49,0.54,-0.15,0.0,0.15,7.03
7733,BHMNCPNST01,485,26.14004753,91.73097233,204,bike,low,2,0,2016-12-12,09:29:00,1,0.5,9,29,12,12,0.42061855670103093,3,3.0,0.09,0.05,0.3,0.1,3.79,0.54,-0.15,0.0,0.15,7.33
7734,BHMNCPNST01,485,26.14004753,91.73097233,232,bike,low,3,0,2016-12-12,10:02:00,1,0.5,10,2,12,12,0.47835051546391755,3,3.0,0.11,0.05,0.3,0.1,4.31,0.99,-0.15,0.0,0.15,8.3
7735,BHMNCPNST01,485,26.14004753,91.73097233,247,car,low,2,0,2016-12-12,10:29:00,1,1.0,10,29,12,12,0.5092783505154639,5,3.0,0.09,0.05,0.3,0.2,7.64,0.9,-0.25,0.0,1.0,14.29
7736,BHMNCPNST01,485,26.14004753,91.73097233,256,bike,average,6,0,2016-12-12,11:02:00,2,0.5,11,2,12,12,0.5278350515463918,3,1.5,0.17,0.1,0.3,0.1,2.38,3.06,-0.6,0.0,0.15,7.99
7737,BHMNCPNST01,485,26.14004753,91.73097233,271,car,average,5,0,2016-12-12,11:29:00,2,1.0,11,29,12,12,0.5587628865979382,5,1.5,0.15,0.1,0.3,0.2,4.19,3.75,-1.0,0.0,1.0,12.94
7738,BHMNCPNST01,485,26.14004753,91.73097233,279,car,average,5,0,2016-12-12,11:55:00,2,1.0,11,55,12,12,0.5752577319587628,5,1.5,0.15,0.1,0.3,0.2,4.31,3.75,-1.0,0.0,1.0,13.06
7739,BHMNCPNST01,485,26.14004753,91.73097233,285,car,high,8,0,2016-12-12,12:29:00,3,1.0,12,29,12,12,0.5876288659793815,5,1.2,0.21,0.15,0.3,0.2,3.53,8.4,-2.25,0.0,1.0,15.68
7740,BHMNCPNST01,485,26.14004753,91.73097233,284,car,average,6,0,2016-12-12,12:56:00,2,1.0,12,56,12,12,0.5855670103092784,5,1.5,0.17,0.1,0.3,0.2,4.39,5.1,-1.0,0.0,1.0,14.49
7741,BHMNCPNST01,485,26.14004753,91.73097233,286,car,high,7,0,2016-12-12,13:29:00,3,1.0,13,29,12,12,0.5896907216494846,5,1.2,0.19,0.15,0.3,0.2,3.54,6.65,-2.25,0.0,1.0,13.94
7742,BHMNCPNST01,485,26.14004753,91.73097233,282,car,high,5,0,2016-12-12,14:02:00,3,1.0,14,2,12,12,0.5814432989690722,5,1.2,0.15,0.15,0.3,0.2,3.49,3.75,-2.25,0.0,1.0,10.99
7743,BHMNCPNST01,485,26.14004753,91.73097233,283,car,average,4,0,2016-12-12,14:29:00,2,1.0,14,29,12,12,0.5835051546391753,5,1.5,0.13,0.1,0.3,0.2,4.38,2.6,-1.0,0.0,1.0,11.98
7744,BHMNCPNST01,485,26.14004753,91.73097233,282,car,average,4,0,2016-12-12,14:55:00,2,1.0,14,55,12,12,0.5814432989690722,5,1.5,0.13,0.1,0.3,0.2,4.36,2.6,-1.0,0.0,1.0,11.96
7745,BHMNCPNST01,485,26.14004753,91.73097233,282,bike,average,3,0,2016-12-12,15:29:00,2,0.5,15,29,12,12,0.5814432989690722,3,1.5,0.11,0.1,0.3,0.1,2.62,0.99,-0.6,0.0,0.15,6.16
7746,BHMNCPNST01,485,26.14004753,91.73097233,282,car,average,3,0,2016-12-12,15:56:00,2,1.0,15,56,12,12,0.5814432989690722,5,1.5,0.11,0.1,0.3,0.2,4.36,1.65,-1.0,0.0,1.0,11.01
7747,BHMNCPNST01,485,26.14004753,91.73097233,276,car,low,2,0,2016-12-12,16:29:00,1,1.0,16,29,12,12,0.5690721649484536,5,1.8,0.09,0.05,0.3,0.2,5.12,0.9,-0.25,0.0,1.0,11.77
7748,BHMNCPNST01,485,26.14004753,91.73097233,193,car,low,2,0,2016-12-13,08:02:00,1,1.0,8,2,12,13,0.3979381443298969,5,3.0,0.09,0.05,0.3,0.2,5.97,0.9,-0.25,0.0,1.0,12.62
7749,BHMNCPNST01,485,26.14004753,91.73097233,201,bike,low,2,0,2016-12-13,08:29:00,1,0.5,8,29,12,13,0.4144329896907217,3,3.0,0.09,0.05,0.3,0.1,3.73,0.54,-0.15,0.0,0.15,7.27
7750,BHMNCPNST01,485,26.14004753,91.73097233,219,car,low,2,0,2016-12-13,09:02:00,1,1.0,9,2,12,13,0.4515463917525773,5,3.0,0.09,0.05,0.3,0.2,6.77,0.9,-0.25,0.0,1.0,13.42
7751,BHMNCPNST01,485,26.14004753,91.73097233,235,car,low,2,0,2016-12-13,09:29:00,1,1.0,9,29,12,13,0.4845360824742268,5,3.0,0.09,0.05,0.3,0.2,7.27,0.9,-0.25,0.0,1.0,13.92
7752,BHMNCPNST01,485,26.14004753,91.73097233,254,bike,low,2,0,2016-12-13,09:55:00,1,0.5,9,55,12,13,0.5237113402061856,3,3.0,0.09,0.05,0.3,0.1,4.71,0.54,-0.15,0.0,0.15,8.25
7753,BHMNCPNST01,485,26.14004753,91.73097233,274,car,low,3,0,2016-12-13,10:29:00,1,1.0,10,29,12,13,0.5649484536082474,5,3.0,0.11,0.05,0.3,0.2,8.47,1.65,-0.25,0.0,1.0,15.87
7754,BHMNCPNST01,485,26.14004753,91.73097233,285,bike,high,7,0,2016-12-13,11:02:00,3,0.5,11,2,12,13,0.5876288659793815,3,1.2,0.19,0.15,0.3,0.1,2.12,3.99,-1.35,0.0,0.15,7.91
7755,BHMNCPNST01,485,26.14004753,91.73097233,288,car,average,5,0,2016-12-13,11:29:00,2,1.0,11,29,12,13,0.5938144329896907,5,1.5,0.15,0.1,0.3,0.2,4.45,3.75,-1.0,0.0,1.0,13.2
7756,BHMNCPNST01,485,26.14004753,91.73097233,297,bike,high,7,0,2016-12-13,12:02:00,3,0.5,12,2,12,13,0.6123711340206186,3,1.2,0.19,0.15,0.3,0.1,2.2,3.99,-1.35,0.0,0.15,7.99
7757,BHMNCPNST01,485,26.14004753,91.73097233,307,bike,high,8,0,2016-12-13,12:29:00,3,0.5,12,29,12,13,0.6329896907216495,3,1.2,0.21,0.15,0.3,0.1,2.28,5.04,-1.35,0.0,0.15,9.12
7758,BHMNCPNST01,485,26.14004753,91.73097233,304,car,high,6,0,2016-12-13,13:02:00,3,1.0,13,2,12,13,0.6268041237113402,5,1.2,0.17,0.15,0.3,0.2,3.76,5.1,-2.25,0.0,1.0,12.61
7759,BHMNCPNST01,485,26.14004753,91.73097233,309,car,average,4,0,2016-12-13,13:55:00,2,1.0,13,55,12,13,0.6371134020618556,5,1.5,0.13,0.1,0.3,0.2,4.78,2.6,-1.0,0.0,1.0,12.38
7760,BHMNCPNST01,485,26.14004753,91.73097233,291,car,average,4,0,2016-12-13,14:29:00,2,1.0,14,29,12,13,0.6,5,1.5,0.13,0.1,0.3,0.2,4.5,2.6,-1.0,0.0,1.0,12.1
7761,BHMNCPNST01,485,26.14004753,91.73097233,283,car,high,6,0,2016-12-13,14:56:00,3,1.0,14,56,12,13,0.5835051546391753,5,1.2,0.17,0.15,0.3,0.2,3.5,5.1,-2.25,0.0,1.0,12.35
7762,BHMNCPNST01,485,26.14004753,91.73097233,270,car,low,2,0,2016-12-13,15:28:00,1,1.0,15,28,12,13,0.5567010309278351,5,1.8,0.09,0.05,0.3,0.2,5.01,0.9,-0.25,0.0,1.0,11.66
7763,BHMNCPNST01,485,26.14004753,91.73097233,264,car,low,2,0,2016-12-13,16:02:00,1,1.0,16,2,12,13,0.5443298969072164,5,1.8,0.09,0.05,0.3,0.2,4.9,0.9,-0.25,0.0,1.0,11.55
7764,BHMNCPNST01,485,26.14004753,91.73097233,255,car,low,2,0,2016-12-13,16:29:00,1,1.0,16,29,12,13,0.5257731958762887,5,1.8,0.09,0.05,0.3,0.2,4.73,0.9,-0.25,0.0,1.0,11.38
7765,BHMNCPNST01,485,26.14004753,91.73097233,197,car,low,2,0,2016-12-14,07:55:00,1,1.0,7,55,12,14,0.4061855670103093,5,3.0,0.09,0.05,0.3,0.2,6.09,0.9,-0.25,0.0,1.0,12.74
7766,BHMNCPNST01,485,26.14004753,91.73097233,205,bike,low,3,0,2016-12-14,08:43:00,1,0.5,8,43,12,14,0.422680412371134,3,3.0,0.11,0.05,0.3,0.1,3.8,0.99,-0.15,0.0,0.15,7.79
7767,BHMNCPNST01,485,26.14004753,91.73097233,212,car,average,2,0,2016-12-14,09:03:00,2,1.0,9,3,12,14,0.43711340206185567,5,2.5,0.09,0.1,0.3,0.2,5.46,0.9,-1.0,0.0,1.0,11.36
7768,BHMNCPNST01,485,26.14004753,91.73097233,217,cycle,low,2,0,2016-12-14,09:29:00,1,0.3,9,29,12,14,0.44742268041237115,2,3.0,0.09,0.05,0.3,0.06,2.68,0.36,-0.1,0.0,0.04,4.98
7769,BHMNCPNST01,485,26.14004753,91.73097233,237,truck,low,3,0,2016-12-14,10:02:00,1,1.5,10,2,12,14,0.488659793814433,10,3.0,0.11,0.05,0.3,0.3,14.66,3.3,-0.5,0.0,4.5,31.96
7770,BHMNCPNST01,485,26.14004753,91.73097233,248,car,average,4,0,2016-12-14,10:30:00,2,1.0,10,30,12,14,0.511340206185567,5,2.5,0.13,0.1,0.3,0.2,6.39,2.6,-1.0,0.0,1.0,13.99
7771,BHMNCPNST01,485,26.14004753,91.73097233,257,cycle,high,7,0,2016-12-14,11:30:00,3,0.3,11,30,12,14,0.5298969072164949,2,1.2,0.19,0.15,0.3,0.06,1.27,2.66,-0.9,0.0,0.04,5.07
7772,BHMNCPNST01,485,26.14004753,91.73097233,267,truck,high,7,0,2016-12-14,12:02:00,3,1.5,12,2,12,14,0.5505154639175258,10,1.2,0.19,0.15,0.3,0.3,6.61,13.3,-4.5,0.0,4.5,29.91
7773,BHMNCPNST01,485,26.14004753,91.73097233,262,bike,high,7,0,2016-12-14,12:30:00,3,0.5,12,30,12,14,0.5402061855670103,3,1.2,0.19,0.15,0.3,0.1,1.94,3.99,-1.35,0.0,0.15,7.73
7774,BHMNCPNST01,485,26.14004753,91.73097233,267,bike,average,5,0,2016-12-14,13:03:00,2,0.5,13,3,12,14,0.5505154639175258,3,1.5,0.15,0.1,0.3,0.1,2.48,2.25,-0.6,0.0,0.15,7.28
7775,BHMNCPNST01,485,26.14004753,91.73097233,273,car,high,7,0,2016-12-14,13:29:00,3,1.0,13,29,12,14,0.5628865979381443,5,1.2,0.19,0.15,0.3,0.2,3.38,6.65,-2.25,0.0,1.0,13.78
7776,BHMNCPNST01,485,26.14004753,91.73097233,302,bike,average,4,0,2016-12-14,14:03:00,2,0.5,14,3,12,14,0.622680412371134,3,1.5,0.13,0.1,0.3,0.1,2.8,1.56,-0.6,0.0,0.15,6.91
7777,BHMNCPNST01,485,26.14004753,91.73097233,305,bike,average,3,0,2016-12-14,14:30:00,2,0.5,14,30,12,14,0.6288659793814433,3,1.5,0.11,0.1,0.3,0.1,2.83,0.99,-0.6,0.0,0.15,6.37
7778,BHMNCPNST01,485,26.14004753,91.73097233,303,cycle,high,5,0,2016-12-14,14:56:00,3,0.3,14,56,12,14,0.6247422680412371,2,1.2,0.15,0.15,0.3,0.06,1.5,1.5,-0.9,0.0,0.04,4.14
7779,BHMNCPNST01,485,26.14004753,91.73097233,285,car,low,2,0,2016-12-14,15:30:00,1,1.0,15,30,12,14,0.5876288659793815,5,1.8,0.09,0.05,0.3,0.2,5.29,0.9,-0.25,0.0,1.0,11.94
7780,BHMNCPNST01,485,26.14004753,91.73097233,279,car,low,2,0,2016-12-14,15:56:00,1,1.0,15,56,12,14,0.5752577319587628,5,1.8,0.09,0.05,0.3,0.2,5.18,0.9,-0.25,0.0,1.0,11.83
7781,BHMNCPNST01,485,26.14004753,91.73097233,264,car,average,3,0,2016-12-14,16:30:00,2,1.0,16,30,12,14,0.5443298969072164,5,1.5,0.11,0.1,0.3,0.2,4.08,1.65,-1.0,0.0,1.0,10.73
7782,BHMNCPNST01,485,26.14004753,91.73097233,204,car,low,2,0,2016-12-15,07:43:00,1,1.0,7,43,12,15,0.42061855670103093,5,3.0,0.09,0.05,0.3,0.2,6.31,0.9,-0.25,0.0,1.0,12.96
7783,BHMNCPNST01,485,26.14004753,91.73097233,220,truck,low,3,0,2016-12-15,08:30:00,1,1.5,8,30,12,15,0.4536082474226804,10,3.0,0.11,0.05,0.3,0.3,13.61,3.3,-0.5,0.0,4.5,30.91
7784,BHMNCPNST01,485,26.14004753,91.73097233,228,car,low,2,0,2016-12-15,09:03:00,1,1.0,9,3,12,15,0.47010309278350515,5,3.0,0.09,0.05,0.3,0.2,7.05,0.9,-0.25,0.0,1.0,13.7
7785,BHMNCPNST01,485,26.14004753,91.73097233,243,car,average,3,0,2016-12-15,09:30:00,2,1.0,9,30,12,15,0.5010309278350515,5,2.5,0.11,0.1,0.3,0.2,6.26,1.65,-1.0,0.0,1.0,12.91
7786,BHMNCPNST01,485,26.14004753,91.73097233,265,car,low,2,0,2016-12-15,09:57:00,1,1.0,9,57,12,15,0.5463917525773195,5,3.0,0.09,0.05,0.3,0.2,8.2,0.9,-0.25,0.0,1.0,14.85
7787,BHMNCPNST01,485,26.14004753,91.73097233,277,car,average,4,0,2016-12-15,10:30:00,2,1.0,10,30,12,15,0.5711340206185567,5,2.5,0.13,0.1,0.3,0.2,7.14,2.6,-1.0,0.0,1.0,14.74
7788,BHMNCPNST01,485,26.14004753,91.73097233,284,bike,average,5,0,2016-12-15,11:03:00,2,0.5,11,3,12,15,0.5855670103092784,3,1.5,0.15,0.1,0.3,0.1,2.64,2.25,-0.6,0.0,0.15,7.44
7789,BHMNCPNST01,485,26.14004753,91.73097233,286,car,average,5,0,2016-12-15,11:09:00,2,1.0,11,9,12,15,0.5896907216494846,5,1.5,0.15,0.1,0.3,0.2,4.42,3.75,-1.0,0.0,1.0,13.17
7790,BHMNCPNST01,485,26.14004753,91.73097233,298,car,high,8,0,2016-12-15,12:00:00,3,1.0,12,0,12,15,0.6144329896907217,5,1.2,0.21,0.15,0.3,0.2,3.69,8.4,-2.25,0.0,1.0,15.84
7791,BHMNCPNST01,485,26.14004753,91.73097233,305,bike,high,7,0,2016-12-15,12:26:00,3,0.5,12,26,12,15,0.6288659793814433,3,1.2,0.19,0.15,0.3,0.1,2.26,3.99,-1.35,0.0,0.15,8.05
7792,BHMNCPNST01,485,26.14004753,91.73097233,320,car,high,7,0,2016-12-15,13:00:00,3,1.0,13,0,12,15,0.6597938144329897,5,1.2,0.19,0.15,0.3,0.2,3.96,6.65,-2.25,0.0,1.0,14.36
7793,BHMNCPNST01,485,26.14004753,91.73097233,330,car,high,7,0,2016-12-15,13:26:00,3,1.0,13,26,12,15,0.6804123711340206,5,1.2,0.19,0.15,0.3,0.2,4.08,6.65,-2.25,0.0,1.0,14.48
7794,BHMNCPNST01,485,26.14004753,91.73097233,334,bike,average,4,0,2016-12-15,14:00:00,2,0.5,14,0,12,15,0.688659793814433,3,1.5,0.13,0.1,0.3,0.1,3.1,1.56,-0.6,0.0,0.15,7.21
7795,BHMNCPNST01,485,26.14004753,91.73097233,332,car,average,4,0,2016-12-15,14:26:00,2,1.0,14,26,12,15,0.6845360824742268,5,1.5,0.13,0.1,0.3,0.2,5.13,2.6,-1.0,0.0,1.0,12.73
7796,BHMNCPNST01,485,26.14004753,91.73097233,326,car,average,2,0,2016-12-15,15:00:00,2,1.0,15,0,12,15,0.6721649484536083,5,1.5,0.09,0.1,0.3,0.2,5.04,0.9,-1.0,0.0,1.0,10.94
7797,BHMNCPNST01,485,26.14004753,91.73097233,326,car,low,2,0,2016-12-15,15:26:00,1,1.0,15,26,12,15,0.6721649484536083,5,1.8,0.09,0.05,0.3,0.2,6.05,0.9,-0.25,0.0,1.0,12.7
7798,BHMNCPNST01,485,26.14004753,91.73097233,320,truck,low,2,0,2016-12-15,16:03:00,1,1.5,16,3,12,15,0.6597938144329897,10,1.8,0.09,0.05,0.3,0.3,11.88,1.8,-0.5,0.0,4.5,27.68
7799,BHMNCPNST01,485,26.14004753,91.73097233,315,car,low,1,0,2016-12-15,16:30:00,1,1.0,16,30,12,15,0.6494845360824743,5,1.8,0.07,0.05,0.3,0.2,5.85,0.35,-0.25,0.0,1.0,11.95
7800,BHMNCPNST01,485,26.14004753,91.73097233,259,bike,low,1,0,2016-12-16,07:59:00,1,0.5,7,59,12,16,0.534020618556701,3,3.0,0.07,0.05,0.3,0.1,4.81,0.21,-0.15,0.0,0.15,8.02
7801,BHMNCPNST01,485,26.14004753,91.73097233,277,bike,low,2,0,2016-12-16,08:30:00,1,0.5,8,30,12,16,0.5711340206185567,3,3.0,0.09,0.05,0.3,0.1,5.14,0.54,-0.15,0.0,0.15,8.68
7802,BHMNCPNST01,485,26.14004753,91.73097233,284,car,low,2,0,2016-12-16,09:03:00,1,1.0,9,3,12,16,0.5855670103092784,5,3.0,0.09,0.05,0.3,0.2,8.78,0.9,-0.25,0.0,1.0,15.43
7803,BHMNCPNST01,485,26.14004753,91.73097233,292,car,low,2,0,2016-12-16,09:30:00,1,1.0,9,30,12,16,0.6020618556701031,5,3.0,0.09,0.05,0.3,0.2,9.03,0.9,-0.25,0.0,1.0,15.68
7804,BHMNCPNST01,485,26.14004753,91.73097233,288,car,low,3,0,2016-12-16,10:03:00,1,1.0,10,3,12,16,0.5938144329896907,5,3.0,0.11,0.05,0.3,0.2,8.91,1.65,-0.25,0.0,1.0,16.31
7805,BHMNCPNST01,485,26.14004753,91.73097233,281,car,low,3,0,2016-12-16,10:29:00,1,1.0,10,29,12,16,0.5793814432989691,5,3.0,0.11,0.05,0.3,0.2,8.69,1.65,-0.25,0.0,1.0,16.09
7806,BHMNCPNST01,485,26.14004753,91.73097233,275,car,average,5,0,2016-12-16,11:03:00,2,1.0,11,3,12,16,0.5670103092783505,5,1.5,0.15,0.1,0.3,0.2,4.25,3.75,-1.0,0.0,1.0,13.0
7807,BHMNCPNST01,485,26.14004753,91.73097233,269,car,average,5,0,2016-12-16,11:30:00,2,1.0,11,30,12,16,0.554639175257732,5,1.5,0.15,0.1,0.3,0.2,4.16,3.75,-1.0,0.0,1.0,12.91
7808,BHMNCPNST01,485,26.14004753,91.73097233,261,cycle,high,7,0,2016-12-16,11:56:00,3,0.3,11,56,12,16,0.5381443298969072,2,1.2,0.19,0.15,0.3,0.06,1.29,2.66,-0.9,0.0,0.04,5.09
7809,BHMNCPNST01,485,26.14004753,91.73097233,258,car,average,5,0,2016-12-16,12:30:00,2,1.0,12,30,12,16,0.5319587628865979,5,1.5,0.15,0.1,0.3,0.2,3.99,3.75,-1.0,0.0,1.0,12.74
7810,BHMNCPNST01,485,26.14004753,91.73097233,251,car,high,7,0,2016-12-16,12:56:00,3,1.0,12,56,12,16,0.5175257731958763,5,1.2,0.19,0.15,0.3,0.2,3.11,6.65,-2.25,0.0,1.0,13.51
7811,BHMNCPNST01,485,26.14004753,91.73097233,254,bike,high,7,0,2016-12-16,13:30:00,3,0.5,13,30,12,16,0.5237113402061856,3,1.2,0.19,0.15,0.3,0.1,1.89,3.99,-1.35,0.0,0.15,7.68
7812,BHMNCPNST01,485,26.14004753,91.73097233,258,car,average,5,0,2016-12-16,13:56:00,2,1.0,13,56,12,16,0.5319587628865979,5,1.5,0.15,0.1,0.3,0.2,3.99,3.75,-1.0,0.0,1.0,12.74
7813,BHMNCPNST01,485,26.14004753,91.73097233,260,car,average,4,0,2016-12-16,14:23:00,2,1.0,14,23,12,16,0.5360824742268041,5,1.5,0.13,0.1,0.3,0.2,4.02,2.6,-1.0,0.0,1.0,11.62
7814,BHMNCPNST01,485,26.14004753,91.73097233,274,car,average,4,0,2016-12-16,14:56:00,2,1.0,14,56,12,16,0.5649484536082474,5,1.5,0.13,0.1,0.3,0.2,4.24,2.6,-1.0,0.0,1.0,11.84
7815,BHMNCPNST01,485,26.14004753,91.73097233,282,bike,low,2,0,2016-12-16,15:30:00,1,0.5,15,30,12,16,0.5814432989690722,3,1.8,0.09,0.05,0.3,0.1,3.14,0.54,-0.15,0.0,0.15,6.68
7816,BHMNCPNST01,485,26.14004753,91.73097233,265,car,low,2,0,2016-12-16,16:03:00,1,1.0,16,3,12,16,0.5463917525773195,5,1.8,0.09,0.05,0.3,0.2,4.92,0.9,-0.25,0.0,1.0,11.57
7817,BHMNCPNST01,485,26.14004753,91.73097233,275,car,average,2,0,2016-12-16,16:30:00,2,1.0,16,30,12,16,0.5670103092783505,5,1.5,0.09,0.1,0.3,0.2,4.25,0.9,-1.0,0.0,1.0,10.15
7818,BHMNCPNST01,485,26.14004753,91.73097233,228,cycle,low,1,0,2016-12-17,07:53:00,1,0.3,7,53,12,17,0.47010309278350515,2,3.0,0.07,0.05,0.3,0.06,2.82,0.14,-0.1,0.0,0.04,4.9
